This file contains output data from Touchstone simulation...
FREQ-GHZ  DB[S11]  DB[S21]  DB[S11]  S21TRUE  DB[S21]   RE[Z1]   IM[Z1]   RE[Z1]   IM[Z1]  RE[S11]  IM[S11]  RE[S11]  IM[S11] MAG[S11] ANG[S11] MAG[S11] ANG[S11]
           C20F75   C20F75 C20F75IE   OUTEQN C20F75IE C20F75IE C20F75IE   C20F75   C20F75 C20F75IE C20F75IE   C20F75   C20F75 C20F75IE C20F75IE   C20F75   C20F75
                                          DB
 4.74500   -8.090   -6.698   -1.730   -5.965  -13.413   19.024   82.563   24.674  -16.294    0.404    0.713   -0.278   -0.279    0.819   60.461    0.394 -134.934
 4.75000   -8.182   -6.675   -1.736   -5.959  -13.409   19.177   82.805   24.831  -16.016    0.406    0.711   -0.278   -0.273    0.819   60.293    0.390 -135.448
 4.75500   -8.276   -6.653   -1.742   -5.953  -13.406   19.331   83.047   24.989  -15.738    0.408    0.710   -0.277   -0.268    0.818   60.126    0.386 -135.967
 4.76000   -8.370   -6.631   -1.747   -5.948  -13.402   19.487   83.290   25.147  -15.460    0.409    0.708   -0.277   -0.263    0.818   59.958    0.382 -136.490
 4.76500   -8.466   -6.611   -1.754   -5.944  -13.399   19.647   83.533   25.309  -15.182    0.411    0.706   -0.276   -0.257    0.817   59.790    0.377 -137.017
 4.77000   -8.564   -6.591   -1.760   -5.940  -13.396   19.809   83.776   25.471  -14.903    0.413    0.704   -0.275   -0.252    0.817   59.622    0.373 -137.548
 4.77500   -8.662   -6.572   -1.766   -5.937  -13.393   19.973   84.020   25.634  -14.624    0.415    0.703   -0.275   -0.246    0.816   59.454    0.369 -138.084
 4.78000   -8.761   -6.553   -1.772   -5.934  -13.391   20.138   84.265   25.798  -14.345    0.416    0.701   -0.274   -0.241    0.815   59.286    0.365 -138.627
 4.78500   -8.863   -6.537   -1.779   -5.932  -13.389   20.308   84.509   25.966  -14.066    0.418    0.699   -0.273   -0.236    0.815   59.118    0.360 -139.171
 4.79000   -8.966   -6.521   -1.786   -5.931  -13.387   20.480   84.754   26.135  -13.787    0.420    0.698   -0.272   -0.230    0.814   58.950    0.356 -139.722
 4.79500   -9.070   -6.505   -1.792   -5.931  -13.385   20.653   85.000   26.304  -13.507    0.422    0.696   -0.271   -0.225    0.814   58.782    0.352 -140.278
 4.80000   -9.175   -6.490   -1.799   -5.930  -13.383   20.828   85.246   26.474  -13.227    0.423    0.694   -0.270   -0.220    0.813   58.613    0.348 -140.841
 4.80500   -9.282   -6.477   -1.806   -5.932  -13.382   21.009   85.491   26.649  -12.947    0.425    0.692   -0.268   -0.214    0.812   58.445    0.343 -141.406
 4.81000   -9.391   -6.464   -1.813   -5.933  -13.381   21.191   85.737   26.824  -12.667    0.427    0.690   -0.267   -0.209    0.812   58.277    0.339 -141.978
 4.81500   -9.501   -6.452   -1.820   -5.935  -13.380   21.375   85.984   27.001  -12.387    0.428    0.689   -0.266   -0.204    0.811   58.109    0.335 -142.556
 4.82000   -9.612   -6.440   -1.827   -5.937  -13.379   21.561   86.231   27.178  -12.106    0.430    0.687   -0.265   -0.198    0.810   57.941    0.331 -143.142
 4.82500   -9.726   -6.431   -1.835   -5.942  -13.379   21.753   86.477   27.360  -11.825    0.432    0.685   -0.263   -0.193    0.810   57.773    0.326 -143.729
 4.83000   -9.841   -6.422   -1.842   -5.946  -13.378   21.947   86.724   27.544  -11.545    0.433    0.683   -0.262   -0.188    0.809   57.605    0.322 -144.324
 4.83500   -9.958   -6.413   -1.850   -5.951  -13.378   22.142   86.971   27.728  -11.264    0.435    0.681   -0.260   -0.183    0.808   57.437    0.318 -144.927
 4.84000  -10.076   -6.405   -1.857   -5.956  -13.378   22.339   87.219   27.914  -10.982    0.437    0.679   -0.258   -0.177    0.807   57.268    0.313 -145.538
 4.84500  -10.197   -6.399   -1.865   -5.963  -13.379   22.544   87.465   28.104  -10.702    0.438    0.677   -0.257   -0.172    0.807   57.100    0.309 -146.151
 4.85000  -10.319   -6.394   -1.873   -5.970  -13.380   22.750   87.711   28.296  -10.420    0.440    0.675   -0.255   -0.167    0.806   56.932    0.305 -146.772
 4.85500  -10.444   -6.389   -1.881   -5.978  -13.380   22.958   87.958   28.489  -10.139    0.441    0.674   -0.253   -0.162    0.805   56.764    0.300 -147.402
 4.86000  -10.570   -6.385   -1.890   -5.986  -13.381   23.167   88.206   28.684   -9.857    0.443    0.672   -0.251   -0.157    0.804   56.596    0.296 -148.042
 4.86500  -10.699   -6.383   -1.898   -5.996  -13.383   23.385   88.451   28.884   -9.577    0.444    0.670   -0.249   -0.152    0.804   56.428    0.292 -148.682
 4.87000  -10.830   -6.381   -1.907   -6.006  -13.384   23.604   88.696   29.086   -9.296    0.446    0.668   -0.247   -0.147    0.803   56.260    0.287 -149.333
